id	company_id	DUI	name	job_title	funnel_stage	linkedin	email	phone	temperature	recap	next_action	website	source	created_by	created_at	updated_by	updated_at
ehpad-orangerie-oasis-referent	ehpad-orangerie-oasis	Inconnu	Directeur EHPAD Orangerie & Oasis	Directeur	Premier contact			+33254528040	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-chartres-referent	ehpad-du-centre-hospitalier-de-chartres	Inconnu	Directeur EHPAD du Centre hospitalier de Chartres	Directeur	Premier contact			+33237303030	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-andre-gibotteau-referent	ehpad-andre-gibotteau	Inconnu	Directeur EHPAD André Gibotteau	Directeur	Premier contact			+33254233333	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-grand-mail-referent	ehpad-grand-mail	Inconnu	Directeur EHPAD Grand-Mail	Directeur	Premier contact			+33247233020	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vallee-du-cher-referent	ehpad-vallee-du-cher	Inconnu	Directeur EHPAD Vallée du Cher	Directeur	Premier contact			+33247803000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-la-chatre-referent	ehpad-du-centre-hospitalier-de-la-chatre	Inconnu	Directeur EHPAD du Centre hospitalier de la Châtre	Directeur	Premier contact			+33254065440	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-vaux-de-chaume-referent	ehpad-vaux-de-chaume	Inconnu	Directeur EHPAD Vaux-de-Chaume	Directeur	Premier contact			+33254712000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-champ-nadot-referent	ehpad-du-champ-nadot	Inconnu	Directeur EHPAD du Champ Nadot	Directeur	Premier contact			+33248960822	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-clos-mignot-referent	ehpad-le-clos-mignot	Inconnu	Directeur EHPAD Le clos mignot	Directeur	Premier contact			+33247553016	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-debrou-referent	ehpad-debrou	Inconnu	Directeur EHPAD Debrou	Directeur	Premier contact			+33247684141	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-pole-senior-pole-sante-sud-37-referent	ehpad-pole-senior-pole-sante-sud-37	Inconnu	Directeur EHPAD pôle sénior - pôle santé SUD 37	Directeur	Premier contact			+33247723232	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-auverdiere-et-la-courtille-referent	ehpad-l-auverdiere-et-la-courtille	Inconnu	Directeur EHPAD L'auverdière et la courtille	Directeur	Premier contact			+33247308585	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-pinconniere-du-centre-hospitalier-referent	ehpad-pinconniere-du-centre-hospitalier	Inconnu	Directeur EHPAD Pinconnière du centre hospitalier	Directeur	Premier contact			+33254558010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-paul-cabanis-referent	ehpad-paul-cabanis	Inconnu	Directeur EHPAD Paul Cabanis	Directeur	Premier contact			+33238339416	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-bois-fleuri-referent	ehpad-le-bois-fleuri	Inconnu	Directeur EHPAD Le bois fleuri	Directeur	Premier contact			+33238744987	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-cher-sologne-referent	ehpad-cher-sologne	Inconnu	Directeur EHPAD Cher Sologne	Directeur	Premier contact			+33254974235	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-roux-du-chu-referent	residence-roux-du-chu	Inconnu	Directeur Résidence Roux du CHU	Directeur	Premier contact			+33326788060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-hameau-champenois-referent	ehpad-le-hameau-champenois	Inconnu	Directeur EHPAD Le Hameau Champenois	Directeur	Premier contact			+33326587085	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-wilson-referent	residence-wilson	Inconnu	Directeur Résidence Wilson	Directeur	Premier contact			+33326787235	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-departemental-de-repos-et-soins-referent	ehpad-du-centre-departemental-de-repos-et-soins	Inconnu	Directeur EHPAD du Centre Départemental de Repos et Soins	Directeur	Premier contact			+33389804400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-hopital-referent	ehpad-de-l-hopital	Inconnu	Directeur EHPAD de l'hôpital	Directeur	Premier contact			+33329371233	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bouxwiller-referent	ehpad-bouxwiller	Inconnu	Directeur EHPAD Bouxwiller	Directeur	Premier contact			+33388715454	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-pompey-lay-saint-christophe-referent	ehpad-pompey-lay-saint-christophe	Inconnu	Directeur EHPAD Pompey-Lay Saint-Christophe	Directeur	Premier contact			+33383917000	Froid				import-ehpad	import-ehpad	2026-05-29		
centre-pour-personnes-agees-colmar-referent	centre-pour-personnes-agees-colmar	Inconnu	Directeur Centre pour personnes âgées - Colmar	Directeur	Premier contact			+33389127000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-de-sante-bethel-referent	ehpad-maison-de-sante-bethel	Inconnu	Directeur EHPAD Maison de Santé Bethel	Directeur	Premier contact			+33388561899	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-des-5-vallees-referent	ehpad-des-5-vallees	Inconnu	Directeur EHPAD des 5 Vallées	Directeur	Premier contact			+33329422430	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-hopital-la-grafenbourg-referent	ehpad-de-l-hopital-la-grafenbourg	Inconnu	Directeur EHPAD de l'hôpital La Grafenbourg	Directeur	Premier contact			+33390291600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-domaine-de-nazareth-referent	ehpad-domaine-de-nazareth	Inconnu	Directeur EHPAD Domaine de Nazareth	Directeur	Premier contact			+33325832250	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-village-referent	ehpad-le-village	Inconnu	Directeur EHPAD Le Village	Directeur	Premier contact			+33326696060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-luneville-referent	ehpad-du-centre-hospitalier-de-luneville	Inconnu	Directeur EHPAD du Centre hospitalier de Luneville	Directeur	Premier contact			+33383761212	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-saint-nicolas-de-port-referent	ehpad-de-saint-nicolas-de-port	Inconnu	Directeur EHPAD de Saint-Nicolas-de-Port	Directeur	Premier contact			+33383186000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-sainte-catherine-referent	ehpad-sainte-catherine	Inconnu	Directeur EHPAD Sainte Catherine	Directeur	Premier contact			+33329838485	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-pierre-bolleu-referent	ehpad-residence-pierre-bolleu	Inconnu	Directeur EHPAD Résidence Pierre Bolleu	Directeur	Premier contact			+33321211919	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-du-ternois-referent	ehpad-du-centre-hospitalier-du-ternois	Inconnu	Directeur EHPAD du Centre hospitalier du Ternois	Directeur	Premier contact			+33321032000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-antoine-de-padoue-referent	ehpad-saint-antoine-de-padoue	Inconnu	Directeur EHPAD Saint Antoine de Padoue	Directeur	Premier contact			+33320785959	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-saint-lazare-referent	ehpad-residence-saint-lazare	Inconnu	Directeur EHPAD Résidence Saint-Lazare	Directeur	Premier contact			+33323757451	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-oceane-referent	ehpad-l-oceane	Inconnu	Directeur EHPAD L'Océane	Directeur	Premier contact			+33321993886	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-georges-dumont-referent	ehpad-georges-dumont	Inconnu	Directeur EHPAD Georges Dumont	Directeur	Premier contact			+33322206300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-rosemay-referent	ehpad-la-rosemay	Inconnu	Directeur EHPAD La Rosemay	Directeur	Premier contact			+33320550699	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-isabeau-referent	ehpad-isabeau	Inconnu	Directeur EHPAD Isabeau	Directeur	Premier contact			+33320991232	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-rhonelle-referent	ehpad-la-rhonelle	Inconnu	Directeur EHPAD La Rhônelle	Directeur	Premier contact			+33327475080	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-de-la-lys-referent	ehpad-residence-de-la-lys	Inconnu	Directeur EHPAD Résidence de la Lys	Directeur	Premier contact			+33321390065	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-centre-fournier-sarloveze-referent	ehpad-centre-fournier-sarloveze	Inconnu	Directeur EHPAD Centre Fournier-Sarlovèze	Directeur	Premier contact			+33344236901	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-rue-referent	ehpad-de-rue	Inconnu	Directeur EHPAD de Rue	Directeur	Premier contact			+33322252000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-fleurs-de-la-lys-referent	ehpad-residence-les-fleurs-de-la-lys	Inconnu	Directeur EHPAD Résidence Les Fleurs de la Lys	Directeur	Premier contact			+33320142828	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-corbie-gambetta-referent	ehpad-corbie-gambetta	Inconnu	Directeur EHPAD Corbie Gambetta	Directeur	Premier contact			+33322964731	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-beauvais-referent	ehpad-du-centre-hospitalier-de-beauvais	Inconnu	Directeur EHPAD du Centre hospitalier de Beauvais	Directeur	Premier contact			+33344112121	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-intercommunal-referent	ehpad-du-centre-hospitalier-intercommunal	Inconnu	Directeur EHPAD du Centre hospitalier intercommunal	Directeur	Premier contact			+33322734500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-l-hopital-local-referent	ehpad-de-l-hopital-local	Inconnu	Directeur EHPAD de l'hôpital local	Directeur	Premier contact			+33344133636	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-roseliere-referent	ehpad-la-roseliere	Inconnu	Directeur EHPAD la Roselière	Directeur	Premier contact			+33362615100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-fondation-de-rothschild-referent	ehpad-fondation-de-rothschild	Inconnu	Directeur EHPAD Fondation de Rothschild	Directeur	Premier contact			+33144687298	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-hector-malot-referent	ehpad-hector-malot	Inconnu	Directeur EHPAD Hector Malot	Directeur	Premier contact			+33141954100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-lys-referent	ehpad-le-lys	Inconnu	Directeur EHPAD Le Lys	Directeur	Premier contact			+33470305900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-alquier-debrousse-referent	ehpad-alquier-debrousse	Inconnu	Directeur EHPAD Alquier-Debrousse	Directeur	Premier contact			+33143676969	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-saint-louis-referent	ehpad-saint-louis	Inconnu	Directeur EHPAD Saint-Louis	Directeur	Premier contact			+33134917878	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-centre-de-gerontologie-clinique-leopold-bellan-referent	ehpad-centre-de-gerontologie-clinique-leopold-bellan	Inconnu	Directeur EHPAD Centre de gérontologie Clinique Léopold Bellan	Directeur	Premier contact			+33130981900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-fondation-favier-referent	ehpad-fondation-favier	Inconnu	Directeur EHPAD Fondation Favier	Directeur	Premier contact			+33149834700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-maison-nationale-des-artistes-referent	ehpad-maison-nationale-des-artistes	Inconnu	Directeur EHPAD Maison nationale des artistes	Directeur	Premier contact			+33148712808	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-seigneurie-referent	ehpad-residence-la-seigneurie	Inconnu	Directeur EHPAD Résidence La seigneurie	Directeur	Premier contact			+33141831791	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-primeveres-referent	ehpad-les-primeveres	Inconnu	Directeur EHPAD Les Primevères	Directeur	Premier contact			+33134157347	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-zemgor-referent	ehpad-residence-zemgor	Inconnu	Directeur EHPAD Résidence Zemgor	Directeur	Premier contact			+33134504350	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-residence-du-parc-referent	ehpad-la-residence-du-parc	Inconnu	Directeur EHPAD La Résidence du parc	Directeur	Premier contact			+33164407575	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-emile-gerard-referent	ehpad-emile-gerard	Inconnu	Directeur EHPAD Émile Gérard	Directeur	Premier contact			+33141701111	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-cousin-de-mericourt-referent	ehpad-cousin-de-mericourt	Inconnu	Directeur EHPAD Cousin de Méricourt	Directeur	Premier contact			+33141980808	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-d-enghein-referent	ehpad-d-enghein	Inconnu	Directeur EHPAD d'Enghein	Directeur	Premier contact			+33134173388	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-sainte-emilie-referent	ehpad-sainte-emilie	Inconnu	Directeur EHPAD Sainte-Émilie	Directeur	Premier contact			+33141902525	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-la-bastide-referent	ehpad-korian-la-bastide	Inconnu	Directeur EHPAD Korian La Bastide	Directeur	Premier contact			+33475545244	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-roger-teulle-referent	ehpad-roger-teulle	Inconnu	Directeur EHPAD Roger Teullé	Directeur	Premier contact			+33147453844	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-fontainebleau-referent	ehpad-du-centre-hospitalier-de-fontainebleau	Inconnu	Directeur EHPAD du Centre hospitalier de Fontainebleau	Directeur	Premier contact			+33160741010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-vieux-colombier-referent	ehpad-le-vieux-colombier	Inconnu	Directeur EHPAD Le Vieux Colombier	Directeur	Premier contact			+33149413300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bois-d-olives-referent	ehpad-bois-d-olives	Inconnu	Directeur EHPAD Bois d'Olives	Directeur	Premier contact			+33262917301	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-escales-referent	ehpad-les-escales	Inconnu	Directeur EHPAD Les Escales	Directeur	Premier contact			+33235225223	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-grugny-referent	ehpad-de-grugny	Inconnu	Directeur EHPAD de Grugny	Directeur	Premier contact			+33232938000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-darnetal-referent	ehpad-darnetal	Inconnu	Directeur EHPAD Darnetal	Directeur	Premier contact			+33232123232	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-yvon-lamour-referent	ehpad-yvon-lamour	Inconnu	Directeur EHPAD Yvon Lamour	Directeur	Premier contact			+33235101560	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-chateau-michel-referent	ehpad-chateau-michel	Inconnu	Directeur EHPAD Château Michel	Directeur	Premier contact			+33232147680	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-carentan-referent	ehpad-du-centre-hospitalier-de-carentan	Inconnu	Directeur EHPAD du Centre hospitalier de Carentan	Directeur	Premier contact			+33233425050	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lecallier-leriche-epms-referent	ehpad-lecallier-leriche-epms	Inconnu	Directeur EHPAD Lecallier Leriche Epms	Directeur	Premier contact			+33232960888	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-bois-rond-referent	ehpad-le-bois-rond	Inconnu	Directeur EHPAD Le Bois-Rond	Directeur	Premier contact			+33232827878	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-d-harcourt-referent	ehpad-d-harcourt	Inconnu	Directeur EHPAD d'Harcourt	Directeur	Premier contact			+33232438700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-de-pont-l-eveque-referent	ehpad-du-centre-hospitalier-de-pont-l-eveque	Inconnu	Directeur EHPAD du Centre hospitalier de Pont L'Evêque	Directeur	Premier contact			+33231653165	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-le-neubourg-referent	ehpad-du-centre-hospitalier-le-neubourg	Inconnu	Directeur EHPAD du Centre hospitalier Le Neubourg	Directeur	Premier contact			+33232356800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-du-bois-petit-referent	ehpad-du-centre-hospitalier-du-bois-petit	Inconnu	Directeur EHPAD du Centre hospitalier du Bois Petit	Directeur	Premier contact			+33235586300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-champ-fleury-referent	ehpad-le-champ-fleury	Inconnu	Directeur EHPAD Le Champ Fleury	Directeur	Premier contact			+33231515125	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-rose-des-vents-referent	ehpad-la-rose-des-vents	Inconnu	Directeur EHPAD La Rose des Vents	Directeur	Premier contact			+33233853385	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-balcons-du-pays-d-auge-referent	ehpad-les-balcons-du-pays-d-auge	Inconnu	Directeur EHPAD Les Balcons du Pays d'Auge	Directeur	Premier contact			+33231613131	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-asselin-hedelin-referent	ehpad-asselin-hedelin	Inconnu	Directeur EHPAD Asselin Hedelin	Directeur	Premier contact			+33235957300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-manoir-referent	ehpad-le-manoir	Inconnu	Directeur EHPAD Le Manoir	Directeur	Premier contact			+33233474000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-jacques-daviel-referent	ehpad-residence-jacques-daviel	Inconnu	Directeur EHPAD Résidence Jacques Daviel	Directeur	Premier contact			+33232456300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-village-du-gros-hetre-referent	ehpad-village-du-gros-hetre	Inconnu	Directeur EHPAD Village du gros hètre	Directeur	Premier contact			+33233207582	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-louviers-referent	ehpad-de-louviers	Inconnu	Directeur EHPAD de Louviers	Directeur	Premier contact			+33232257641	Froid				import-ehpad	import-ehpad	2026-05-29		
