id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-centre-hospitalier-de-dijon-champmaillot	EHPAD Centre hospitalier de Dijon - Champmaillot	Groupe		Premier contact	2 rue Jules Violle	0380293971		Inconnu	208					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dijon	Bourgogne-Franche-Comté	France	210983532	Public	CHU de Dijon Bourgogne							208						183,90  €		
ehpad-du-centre-hospitalier-des-marches-de-bretagne	EHPAD du Centre hospitalier des marches de Bretagne	Groupe		Premier contact	1 rue Jean-Marie Laloy	0299983133		Inconnu	1492					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Val-Couesnon	Bretagne	France	350013645	Public	Centre hospitalier des marches de Bretagne							1492						2 243,40  €		
ehpad-de-lamballe	EHPAD de Lamballe	Groupe		Premier contact	13 rue du Jeu de Paume	0296501500		Inconnu	486					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lamballe-Armor	Bretagne	France	220006498	Public	Centre hospitalier du Penthièvre et du Poudouvre							486						2 257,20  €		
ehpad-de-ker-radeneg	EHPAD de Ker Radeneg	Groupe		Premier contact	20 allée Claude Dervenn	0290264594		Inconnu	503					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quimper	Bretagne	France	290025352	Public	Centre hospitalier Intercommunal Cornouaille - CHIC Quimper							503						2 049,60  €		
ehpad-les-capucins	EHPAD Les capucins	Indépendant		Premier contact	17 rue des Capucins	0296017123		Inconnu	472					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Saint-Brieuc	Bretagne	France	220006597	Public								472						2 160,90  €		
ehpad-du-centre-hospitalier-de-treguier	EHPAD du Centre hospitalier de Tréguier	Groupe		Premier contact	Allée Saint Michel	0296923072		Inconnu	422					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tréguier	Bretagne	France	220006407	Public	Centre Hospitalier Treguier							422						2 009,40  €		
ehpad-de-plougastel-daoulas	EHPAD de Plougastel Daoulas	Groupe		Premier contact	40 rue François Guivarch	0298378787		Inconnu	332					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plougastel-Daoulas	Bretagne	France	290000892	Privé non lucratif	Hospitalité Saint-Thomas de Villeneuve (HSTV)							332						2 496,00  €		
ehpad-de-ploumagoar	EHPAD de Ploumagoar	Groupe		Premier contact	Pors Roue	0296110011		Inconnu	362					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ploumagoar	Bretagne	France	220014898	Privé non lucratif	Mutualité Bretagne Retraite							362						2 274,30  €		
ehpad-parc-du-carmel	EHPAD Parc du Carmel	Groupe		Premier contact	26 rue Vincent Rouille	0297464354		Inconnu	311					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vannes	Bretagne	France	560009649	Public	Résidence Mareva							311						2 398,20  €		
ehpad-du-centre-hospitalier-site-montfort-sur-meu	EHPAD du Centre hospitalier - Site Montfort sur Meu	Groupe		Premier contact	33 rue Saint-nicolas	0299098300		Inconnu	312					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montfort-sur-Meu	Bretagne	France	350006821	Public	Centre hospitalier de Brocéliande							312						2 099,10  €		
ehpad-du-centre-hospitalier	EHPAD du centre hospitalier	Groupe		Premier contact	1 rue du docteur Pouliquen	0298218050		Inconnu	290					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Landerneau	Bretagne	France	290004019	Public	Centre hospitalier Ferdinand Grall Landerneau							290						2 157,60  €		
ehpad-les-abers-residence-de-kermaria	EHPAD Les Abers - Résidence de Kermaria	Groupe		Premier contact	9 rue du Couvent	0285295000		Inconnu	291					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lannilis	Bretagne	France	290002096	Public	EHPAD intercommunal Les Abers							291						2 147,70  €		
ehpad-jardin-anglais	EHPAD Jardin Anglais	Groupe		Premier contact	Rue Victor Basch	0296857869		Inconnu	300					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dinan	Bretagne	France	220005037	Public	Groupe hospitalier Rance Emeraude - GHRE							300						2 082,30  €		
ehpad-hstv-maison-de-moncontour	EHPAD HSTV - Maison de Moncontour	Groupe		Premier contact	1 place du Chauchix	0296693030		Inconnu	275					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Moncontour	Bretagne	France	220000533	Privé non lucratif	Hospitalité Saint-Thomas de Villeneuve (HSTV)							275						2 170,80  €		
ehpad-ty-maudez	EHPAD Ty Maudez	Groupe		Premier contact	Rue Barbier de Lescoat	0298212900		Inconnu	263					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lesneven	Bretagne	France	290007590	Public	Centre Hospitalier Lesneven							263						2 260,20  €		
ehpad-les-embruns	EHPAD Les Embruns	Indépendant		Premier contact	Place de Bretagne	0296556095		Inconnu	288					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Paimpol	Bretagne	France	220005052	Public								288						2 059,50  €		
ehpad-saint-thomas-de-villeneuve	EHPAD Saint-Thomas de Villeneuve	Groupe		Premier contact	2 rue Hippolyte Fillioux	0299437140		Inconnu	255					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bain-de-Bretagne	Bretagne	France	350031795	Privé non lucratif	Hospitalité Saint-Thomas de Villeneuve (HSTV)							255						2 303,10  €		
ehpad-la-briantais	EHPAD La Briantais	Groupe		Premier contact	7 chemin du Vau Garni	0399212135		Inconnu	257					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Malo	Bretagne	France	350013637	Public	Centre Communal d'Action Sociale (CCAS)							257						2 268,90  €		
ehpad-du-centre-hospitalier-de-guingamp	EHPAD du Centre hospitalier de Guingamp	Groupe		Premier contact	17 rue de l'Yser	0296445658		Inconnu	254					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guingamp	Bretagne	France	220006514	Public	Centre hospitalier de Guingamp							254						2 168,10  €		
ehpad-le-bois-joly	EHPAD Le bois joly	Groupe		Premier contact	Rue d'Arzano	0298966255		Inconnu	225					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quimperlé	Bretagne	France	290003979	Public	Groupe hospitalier Bretagne Sud (GHBS)							225						2 339,10  €		
ehpad-la-vallee	EHPAD La vallée	Groupe		Premier contact	9 rue Traon	0298788484		Inconnu	255					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lanmeur	Bretagne	France	290004092	Public	Centre hospitalier de Lanmeur							255						2 026,20  €		
ehpad-residence-l-abbaye	EHPAD Résidence L'Abbaye	Groupe		Premier contact	61 rue de Dinan	0299480177		Inconnu	200					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Dol-de-Bretagne	Bretagne	France	350002390	Public	Residence de l'Abbaye							200						2 206,80  €		
ehpad-les-residences-de-bellevue	EHPAD Les Résidences de Bellevue	Groupe		Premier contact	Rue du Président Maulmont	0248578800		Inconnu	619					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bourges	Centre-Val de Loire	France	180000424	Public	EHPAD Les Terrasses de Bellevue							619						2 274,00  €		
ehpad-residence-les-grands-chenes	EHPAD Résidence Les Grands Chênes	Groupe		Premier contact	Gireugne	0254537750		Inconnu	574					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Maur	Centre-Val de Loire	France	360006480	Public	Centre départemental gériatrique d'Indre							574						2 213,10  €		
ehpad-orangerie-oasis	EHPAD Orangerie & Oasis	Groupe		Premier contact	Rue de Pimpeneau	0254528040		Inconnu	514					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vineuil	Centre-Val de Loire	France	410003677	Public	Centre hospitalier de Blois							514						2 173,20  €		
ehpad-du-centre-hospitalier-de-chartres	EHPAD du Centre hospitalier de Chartres	Groupe		Premier contact	34 rue du Docteur Maunoury	0237303030		Inconnu	449					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Chartres	Centre-Val de Loire	France	280006172	Public	Centre hospitalier de Chartres							449						2 371,50  €		
ehpad-andre-gibotteau	EHPAD André Gibotteau	Groupe		Premier contact	107 boulevard Kennedy	0254233333		Inconnu	479					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vendôme	Centre-Val de Loire	France	410004378	Public	Centre hospitalier de Vendôme - Montoire							479						2 143,80  €		
ehpad-grand-mail	EHPAD Grand-Mail	Groupe		Premier contact	Av des Martyrs de la Resistance	0247233020		Inconnu	443					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Amboise	Centre-Val de Loire	France	370004228	Public	Centre hospitalier intercommunal Amboise Château Renault							443						2 141,40  €		
ehpad-vallee-du-cher	EHPAD Vallée du Cher	Groupe		Premier contact	2 place Sisley	0247803000		Inconnu	370					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tours	Centre-Val de Loire	France	370103368	Public	Centre Communal d'Action Sociale (CCAS)							370						2 299,80  €		
ehpad-du-centre-hospitalier-de-la-chatre	EHPAD du Centre hospitalier de la Châtre	Groupe		Premier contact	40 rue des Oiseaux	0254065440		Inconnu	345					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Châtre	Centre-Val de Loire	France	360007025	Public	Centre hospitalier de la Châtre							345						1 832,40  €		
ehpad-vaux-de-chaume	EHPAD Vaux-de-Chaume	Groupe		Premier contact	1175 rue de la Forêt	0254712000		Inconnu	281					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Aignan	Centre-Val de Loire	France	410003925	Public	Centre hospitalier de Saint-Aignan							281						2 161,50  €		
ehpad-du-champ-nadot	EHPAD du Champ Nadot	Groupe		Premier contact	19 rue de la Sologne	0248960822		Inconnu	299					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Amand-Montrond	Centre-Val de Loire	France	180004848	Public	Centre Hospitalier de Saint Amand-Montrond							299						1 971,30  €		
ehpad-le-clos-mignot	EHPAD Le clos mignot	Groupe		Premier contact	28 avenue du Clos Mignot	0247553016		Inconnu	211					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Luynes	Centre-Val de Loire	France	370000671	Public	Centre hospitalier Jean Pages de Luynes							211						2 527,80  €		
ehpad-debrou	EHPAD Debrou	Groupe		Premier contact	12 rue Debrou	0247684141		Inconnu	240					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Joué-lès-Tours	Centre-Val de Loire	France	370000655	Public	EHPAD Debrou							240						2 136,00  €		
ehpad-pole-senior-pole-sante-sud-37	EHPAD pôle sénior - pôle santé SUD 37	Groupe		Premier contact	90 avenue du Général de Gaulle	0247723232		Inconnu	217					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Maure-de-Touraine	Centre-Val de Loire	France	370000705	Public	Centre hospitalier de Saint-Maure-de-Touraine							217						2 355,30  €		
ehpad-l-auverdiere-et-la-courtille	EHPAD L'auverdière et la courtille	Groupe		Premier contact	25 avenue Carnot	0247308585		Inconnu	233					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bléré	Centre-Val de Loire	France	370000622	Public	EHPAD L'auverdière et la courtille							233						2 091,90  €		
ehpad-pinconniere-du-centre-hospitalier	EHPAD Pinconnière du centre hospitalier	Groupe		Premier contact	Allee de Begon	0254558010		Inconnu	236					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Blois	Centre-Val de Loire	France	410002059	Public	Centre hospitalier de Blois							236						1 994,40  €		
ehpad-paul-cabanis	EHPAD Paul Cabanis	Groupe		Premier contact	14 rue Frédéric Bazille	0238339416		Inconnu	232					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Beaune-la-Rolande	Centre-Val de Loire	France	450010129	Public	EPA Beaune La Rolande							232						2 001,00  €		
ehpad-le-bois-fleuri	EHPAD Le bois fleuri	Groupe		Premier contact	Rue Passe Debout	0238744987		Inconnu	204					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saran	Centre-Val de Loire	France	450018908	Public	Centre hospitalier régionale d'Orléans							204						2 212,20  €		
ehpad-cher-sologne	EHPAD Cher Sologne	Groupe		Premier contact	Avenue Cher-Sologne	0254974235		Inconnu	207					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Selles-sur-Cher	Centre-Val de Loire	France	410004337	Public	Établissement Public Autonome Cher Sologne							207						2 098,80  €		
residence-roux-du-chu	Résidence Roux du CHU	Groupe		Premier contact	1 boulevard docteur Roux	0326788060		Inconnu	820					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Reims	Grand Est	France	510004278	Public	Centre hospitalier universitaire (CHU)							820						2 475,00  €		
ehpad-le-hameau-champenois	EHPAD Le Hameau Champenois	Groupe		Premier contact	137 rue de l’Hôpital Auban Moët	0326587085		Inconnu	325					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Épernay	Grand Est	France	510006661	Public	Centre hospitalier d'Épernay							325						2 430,00  €		
residence-wilson	Résidence Wilson	Groupe		Premier contact	25 boulevard du Président Wilson	0326787235		Inconnu	344					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Reims	Grand Est	France	510004286	Public	Centre hospitalier universitaire (CHU)							344						2 198,10  €		
ehpad-du-centre-departemental-de-repos-et-soins	EHPAD du Centre Départemental de Repos et Soins	Groupe		Premier contact	40 rue du Stauffen	0389804400		Inconnu	310					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Colmar	Grand Est	France	680003019	Public	Centre Départemental de Repos et Soins							310						2 376,30  €		
ehpad-de-l-hopital	EHPAD de l'hôpital	Groupe		Premier contact	32 rue de l’Abbé Germini	0329371233		Inconnu	323					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mirecourt	Grand Est	France	880786371	Public	Hôpital du Val-du-Madon							323						2 002,20  €		
ehpad-bouxwiller	EHPAD Bouxwiller	Groupe		Premier contact	3 rue du Canal	0388715454		Inconnu	272					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bouxwiller	Grand Est	France	670793694	Public	EHPAD Bouxwiller							272						2 338,20  €		
ehpad-pompey-lay-saint-christophe	EHPAD Pompey-Lay Saint-Christophe	Groupe		Premier contact	3 rue de l'Avant-garde	0383917000		Inconnu	293					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pompey	Grand Est	France	540004363	Public	Hôpital Local Intercommunal Pompey-Lay-Saint-Christophe							293						2 102,10  €		
centre-pour-personnes-agees-colmar	Centre pour personnes âgées - Colmar	Groupe		Premier contact	122 rue du Logelbach	0389127000		Inconnu	256					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Colmar	Grand Est	France	680004793	Public	Hopitaux Civils de Colmar							256						2 376,90  €		
ehpad-maison-de-sante-bethel	EHPAD Maison de Santé Bethel	Groupe		Premier contact	18 rue de la Victoire	0388561899		Inconnu	232					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Oberhausbergen	Grand Est	France	670794635	Privé non lucratif	Association Amreso Bethel							232						2 409,00  €		
ehpad-des-5-vallees	EHPAD des 5 Vallées	Groupe		Premier contact	75 le Petit Himbaumont	0329422430		Inconnu	235					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Moyenmoutier	Grand Est	France	880009204	Public	CHI Hôpitaux du massif des Vosges							235						2 240,70  €		
ehpad-de-l-hopital-la-grafenbourg	EHPAD de l'hôpital La Grafenbourg	Groupe		Premier contact	7 rue Alexandre Millerand	0390291600		Inconnu	222					import-ehpad	2026-05-29			https://www.ch-lagrafenbourg.fr/	EHPAD	Inconnu	1	Brumath	Grand Est	France	670793702	Public	Hôpital La Grafenbourg							222						2 272,50  €		
ehpad-domaine-de-nazareth	EHPAD Domaine de Nazareth	Groupe		Premier contact	1 rue Maréchal Leclerc	0325832250		Inconnu	275					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pont-Sainte-Marie	Grand Est	France	100005362	Public	Centre hospitalier de Troyes							275						1 788,30  €		
ehpad-le-village	EHPAD Le Village	Groupe		Premier contact	Chemin de Bouy	0326696060		Inconnu	204					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châlons-en-Champagne	Grand Est	France	510003536	Public	Centre hospitalier Léon Bourgeois							204						2 020,50  €		
ehpad-du-centre-hospitalier-de-luneville	EHPAD du Centre hospitalier de Luneville	Groupe		Premier contact	6 rue Jean Girardet	0383761212		Inconnu	222					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lunéville	Grand Est	France	540006772	Public	Centre hospitalier de Luneville							222						1 830,60  €		
ehpad-de-saint-nicolas-de-port	EHPAD de Saint-Nicolas-de-Port	Groupe		Premier contact	3 rue du Jeu de Paume	0383186000		Inconnu	206					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Nicolas-de-Port	Grand Est	France	540006657	Public	Centre hospitalier Saint-Nicolas-de-Port							206						1 949,10  €		
ehpad-sainte-catherine	EHPAD Sainte Catherine	Groupe		Premier contact	54 rue Saint Sauveur	0329838485		Inconnu	232					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Verdun	Grand Est	France	550005177	Public	Centre hospitalier Verdun/Saint-Mihiel							232						1 719,60  €		
ehpad-residence-pierre-bolleu	EHPAD Résidence Pierre Bolleu	Groupe		Premier contact	79 rue de l'Abbé Lemire	0321211919		Inconnu	454					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Arras	Hauts-de-France	France	620003905	Public	Centre hospitalier d'Arras							454						2 102,70  €		
ehpad-du-centre-hospitalier-du-ternois	EHPAD du Centre hospitalier du Ternois	Groupe		Premier contact	Rue d'Hesdin	0321032000		Inconnu	424					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Pol-sur-Ternoise	Hauts-de-France	France	620026229	Public	Centre hospitalier du Ternois							424						2 102,70  €		
ehpad-saint-antoine-de-padoue	EHPAD Saint Antoine de Padoue	Groupe		Premier contact	329 boulevard Victor Hugo	0320785959		Inconnu	325					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Lille	Hauts-de-France	France	590788683	Privé non lucratif	Association du Centre Féron-Vrau							325						2 553,30  €		
ehpad-residence-saint-lazare	EHPAD Résidence Saint-Lazare	Groupe		Premier contact	rue d'oulchy-le-château	0323757451		Inconnu	290					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Soissons	Hauts-de-France	France	20004669	Public	Centre hospitalier de Soissons							290						2 277,60  €		
ehpad-l-oceane	EHPAD L'Océane	Groupe		Premier contact	36 rue Beaurepaire	0321993886		Inconnu	309					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Boulogne-sur-Mer	Hauts-de-France	France	620004846	Public	Centre hospitalier de Boulogne-Sur-Mer							309						2 125,20  €		
ehpad-georges-dumont	EHPAD Georges Dumont	Groupe		Premier contact	42 boulevard Vauban	0322206300		Inconnu	306					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Abbeville	Hauts-de-France	France	800003998	Public	Centre Hospitalier d'Abbeville							306						2 067,60  €		
